month,month_number,slot,cell_id,merra_latitude,merra_longitude,cell_mean_elevation_m,n_water_years,degrees_of_freedom,mean_bias_pp,t_statistic,one_sided_p_value_negative,benjamini_hochberg_q_value,raw_p_lt_0_05,bh_q_lt_0_05,water_years,alternative
May,5,43,MERRA2_i259_j117,39.5,-106.875,2633.919937024972,14,13,-15.74772980318711,-12.106362491705374,9.398682581147843e-09,6.767051458426446e-08,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
May,5,44,MERRA2_i259_j118,39.5,-106.25,3254.665451851753,14,13,-47.89008623809896,-18.447663773379237,5.25052979946751e-11,2.542406952691102e-09,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
May,5,45,MERRA2_i259_j119,39.5,-105.625,3053.0094584120475,14,13,-20.694968136026766,-12.168694933752638,8.836261284958436e-09,6.767051458426446e-08,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
May,5,46,MERRA2_i259_j120,39.5,-105.0,1961.0965838367633,14,13,1.0491222868341878,3.3811974640363585,0.9975415971048679,0.9998263480742745,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
May,5,47,MERRA2_i259_j121,39.5,-104.375,1808.7792639044665,14,13,1.1989373622931259,4.799256539319335,0.9998263480742746,0.9998263480742745,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
May,5,48,MERRA2_i260_j114,40.0,-108.75,1927.048761447208,14,13,-0.07119576994316684,-0.4966475986849626,0.31386487833463406,0.4707973175019511,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
May,5,49,MERRA2_i260_j115,40.0,-108.125,2104.4218107354122,14,13,-0.5590218243555903,-1.3402149473586433,0.10156487402545929,0.16250379844073487,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
May,5,50,MERRA2_i260_j116,40.0,-107.5,2723.6856576852583,14,13,-35.924280784172865,-12.261356290095968,8.065769264845456e-09,6.767051458426446e-08,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
May,5,51,MERRA2_i260_j117,40.0,-106.875,2724.43157780741,14,13,-19.653775311238928,-10.733062706110195,3.935378360793657e-08,2.3612270164761942e-07,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
May,5,52,MERRA2_i260_j118,40.0,-106.25,2702.5972164633613,14,13,-15.36893140983301,-9.675250533805709,1.3177151916859238e-07,7.298114907798963e-07,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
May,5,53,MERRA2_i260_j119,40.0,-105.625,2863.9971152444764,14,13,-29.43646210800247,-17.103564546976994,1.353698068927628e-10,2.542406952691102e-09,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
May,5,54,MERRA2_i260_j120,40.0,-105.0,1621.5435204494975,14,13,1.5879616696393908,4.525329175345625,0.9997148715832286,0.9998263480742745,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
May,5,55,MERRA2_i260_j121,40.0,-104.375,1522.5828024624645,14,13,1.1304084369796918,4.456952397970005,0.999676840366588,0.9998263480742745,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
May,5,56,MERRA2_i261_j114,40.5,-108.75,2048.9312863925375,14,13,-0.2773848705478404,-1.0688682199529862,0.15228758916021634,0.2383631830333821,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
May,5,57,MERRA2_i261_j115,40.5,-108.125,1965.5353978139033,14,13,0.22685529539048446,1.288088588839504,0.8899145435803463,0.9998263480742745,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
May,5,58,MERRA2_i261_j116,40.5,-107.5,2107.791527146766,14,13,-0.18881379728529873,-0.3141237878367852,0.3792055412308642,0.557199978951474,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
May,5,59,MERRA2_i261_j117,40.5,-106.875,2503.249935644131,14,13,-24.710139945659648,-14.812420135121355,8.061118249007576e-10,1.160801027857091e-08,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
May,5,60,MERRA2_i261_j118,40.5,-106.25,2710.986315146349,14,13,-15.427228827337004,-8.99985561332182,3.0112835250737496e-07,1.3550775862831874e-06,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
May,5,61,MERRA2_i261_j119,40.5,-105.625,2863.8484124951624,14,13,-30.809728818749573,-17.045448290531944,1.412448307050612e-10,2.542406952691102e-09,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
May,5,62,MERRA2_i261_j120,40.5,-105.0,1612.870672365783,14,13,1.7986365602375913,4.461711931534988,0.999679650270079,0.9998263480742745,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
May,5,63,MERRA2_i261_j121,40.5,-104.375,1460.0069473534136,14,13,1.289688200549061,3.9140340974987313,0.9991108283576661,0.9998263480742745,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
May,5,64,MERRA2_i262_j114,41.0,-108.75,2182.868326985644,14,13,-0.15015210418143457,-0.5112990119858342,0.30885738584524836,0.4707973175019511,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
May,5,65,MERRA2_i262_j115,41.0,-108.125,2027.287763586794,14,13,0.6470391880145521,2.2790183563638187,0.9799040165655767,0.9998263480742745,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
May,5,66,MERRA2_i262_j116,41.0,-107.5,2197.076391058642,14,13,-5.773545915453594,-5.517479114778345,4.958070788205204e-05,0.00010499444022081608,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
May,5,67,MERRA2_i262_j117,41.0,-106.875,2671.1548611205653,14,13,-37.86120727209519,-12.504129406004173,6.368433286278422e-09,6.550388523029235e-08,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
May,5,68,MERRA2_i262_j118,41.0,-106.25,2610.309124740614,14,13,-11.167270892724591,-6.781249819225277,6.494959763082692e-06,1.7986042420844378e-05,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
May,5,69,MERRA2_i262_j119,41.0,-105.625,2436.1333624152535,14,13,-5.910653301592996,-5.833784530543793,2.919786215234805e-05,6.781438951513095e-05,True,True,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
May,5,70,MERRA2_i262_j120,41.0,-105.0,1930.031616094228,14,13,1.8577613749783042,4.087190696344297,0.9993582044052948,0.9998263480742745,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
May,5,71,MERRA2_i262_j121,41.0,-104.375,1650.6154523714706,14,13,1.8607968195999016,4.680993093996717,0.9997851374982003,0.9998263480742745,False,False,WY2010-WY2023,mean MERRA2_minus_MODSCAG bias < 0
